"state","year","sce","MODEL","ssp_gdp_pc"
"NV",2039,"SSP1","OECD Env-Growth",50.29628
"NV",2039,"SSP1","PIK GDP-32",45.28087
"NV",2039,"SSP2","GCAM-USA",46.41894
"NV",2039,"SSP3","IIASA GDP",43.63205
"NV",2039,"SSP3","OECD Env-Growth",46.11784
"NV",2039,"SSP3","PIK GDP-32",43.31329
"NV",2039,"SSP4","IIASA GDP",47.26275
"NV",2039,"SSP4","OECD Env-Growth",51.18609
"NV",2039,"SSP4","PIK GDP-32",49.34562
"NV",2039,"SSP5","IIASA GDP",50.11778
"NV",2039,"SSP5","OECD Env-Growth",53.86901
"NV",2039,"SSP5","PIK GDP-32",47.36626
"NV",2040,"SSP1","IIASA GDP",47.79932
"NV",2040,"SSP1","OECD Env-Growth",51.23704
"NV",2040,"SSP1","PIK GDP-32",45.91361
"NV",2040,"SSP2","GCAM-USA",47.21084
"NV",2040,"SSP3","IIASA GDP",44.21668
"NV",2040,"SSP3","OECD Env-Growth",46.80917
"NV",2040,"SSP3","PIK GDP-32",43.78642
"NV",2040,"SSP4","IIASA GDP",47.96929
"NV",2040,"SSP4","OECD Env-Growth",52.18656
"NV",2040,"SSP4","PIK GDP-32",50.15515
"NV",2040,"SSP5","IIASA GDP",51.15427
"NV",2040,"SSP5","OECD Env-Growth",55.0772
"NV",2040,"SSP5","PIK GDP-32",48.23221
"NV",2041,"SSP1","IIASA GDP",48.65723
"NV",2041,"SSP1","OECD Env-Growth",52.2508
"NV",2041,"SSP1","PIK GDP-32",46.61058
"NV",2041,"SSP2","GCAM-USA",48.01296
"NV",2041,"SSP3","IIASA GDP",44.89248
"NV",2041,"SSP3","OECD Env-Growth",47.59237
"NV",2041,"SSP3","PIK GDP-32",44.27476
"NV",2041,"SSP4","IIASA GDP",48.76654
"NV",2041,"SSP4","OECD Env-Growth",53.27221
"NV",2041,"SSP4","PIK GDP-32",51.03596
"NV",2041,"SSP5","IIASA GDP",52.3342
"NV",2041,"SSP5","OECD Env-Growth",56.42407
"NV",2041,"SSP5","PIK GDP-32",49.24199
"NV",2042,"SSP1","IIASA GDP",49.51513
"NV",2042,"SSP1","OECD Env-Growth",53.26457
"NV",2042,"SSP1","PIK GDP-32",47.30755
"NV",2042,"SSP2","GCAM-USA",48.72307
"NV",2042,"SSP3","IIASA GDP",45.56828
"NV",2042,"SSP3","OECD Env-Growth",48.37557
"NV",2042,"SSP3","PIK GDP-32",44.7631
"NV",2042,"SSP4","IIASA GDP",49.5638
"NV",2042,"SSP4","OECD Env-Growth",54.35786
"NV",2042,"SSP4","PIK GDP-32",51.91677
"NV",2042,"SSP5","IIASA GDP",53.51414
"NV",2042,"SSP5","OECD Env-Growth",57.77093
"NV",2042,"SSP5","PIK GDP-32",50.25177
"NV",2043,"SSP1","IIASA GDP",50.37304
"NV",2043,"SSP1","OECD Env-Growth",54.27834
"NV",2043,"SSP1","PIK GDP-32",48.00451
"NV",2043,"SSP2","GCAM-USA",49.54308
"NV",2043,"SSP3","IIASA GDP",46.24408
"NV",2043,"SSP3","OECD Env-Growth",49.15876
"NV",2043,"SSP3","PIK GDP-32",45.25144
"NV",2043,"SSP4","IIASA GDP",50.36105
"NV",2043,"SSP4","OECD Env-Growth",55.4435
"NV",2043,"SSP4","PIK GDP-32",52.79757
"NV",2043,"SSP5","IIASA GDP",54.69408
"NV",2043,"SSP5","OECD Env-Growth",59.1178
"NV",2043,"SSP5","PIK GDP-32",51.26155
"NV",2044,"SSP1","IIASA GDP",51.23094
"NV",2044,"SSP1","OECD Env-Growth",55.29211
"NV",2044,"SSP1","PIK GDP-32",48.70148
"NV",2044,"SSP2","GCAM-USA",50.4408
"NV",2044,"SSP3","IIASA GDP",46.91989
"NV",2044,"SSP3","OECD Env-Growth",49.94196
"NV",2044,"SSP3","PIK GDP-32",45.73978
"NV",2044,"SSP4","IIASA GDP",51.15831
"NV",2044,"SSP4","OECD Env-Growth",56.52915
"NV",2044,"SSP4","PIK GDP-32",53.67838
"NV",2044,"SSP5","IIASA GDP",55.87401
"NV",2044,"SSP5","OECD Env-Growth",60.46467
"NV",2044,"SSP5","PIK GDP-32",52.27132
"NV",2045,"SSP1","IIASA GDP",52.08885
"NV",2045,"SSP1","OECD Env-Growth",56.30587
"NV",2045,"SSP1","PIK GDP-32",49.39844
"NV",2045,"SSP2","GCAM-USA",51.15101
"NV",2045,"SSP3","IIASA GDP",47.59569
"NV",2045,"SSP3","OECD Env-Growth",50.72515
"NV",2045,"SSP3","PIK GDP-32",46.22812
"NV",2045,"SSP4","IIASA GDP",51.95556
"NV",2045,"SSP4","OECD Env-Growth",57.6148
"NV",2045,"SSP4","PIK GDP-32",54.55919
"NV",2045,"SSP5","IIASA GDP",57.05395
"NV",2045,"SSP5","OECD Env-Growth",61.81153
"NV",2045,"SSP5","PIK GDP-32",53.2811
"NV",2046,"SSP1","IIASA GDP",53.01583
"NV",2046,"SSP1","OECD Env-Growth",57.36368
"NV",2046,"SSP1","PIK GDP-32",50.1426
"NV",2046,"SSP2","GCAM-USA",52.06354
"NV",2046,"SSP3","IIASA GDP",48.34467
"NV",2046,"SSP3","OECD Env-Growth",51.56044
"NV",2046,"SSP3","PIK GDP-32",46.74539
"NV",2046,"SSP4","IIASA GDP",52.82849
"NV",2046,"SSP4","OECD Env-Growth",58.77509
"NV",2046,"SSP4","PIK GDP-32",55.51821
"NV",2046,"SSP5","IIASA GDP",58.3437
"NV",2046,"SSP5","OECD Env-Growth",63.28827
"NV",2046,"SSP5","PIK GDP-32",54.39351
"NV",2047,"SSP1","IIASA GDP",53.94281
"NV",2047,"SSP1","OECD Env-Growth",58.42149
"NV",2047,"SSP1","PIK GDP-32",50.88677
"NV",2047,"SSP2","GCAM-USA",52.82002
"NV",2047,"SSP3","IIASA GDP",49.09366
"NV",2047,"SSP3","OECD Env-Growth",52.39572
"NV",2047,"SSP3","PIK GDP-32",47.26265
"NV",2047,"SSP4","IIASA GDP",53.70143
"NV",2047,"SSP4","OECD Env-Growth",59.93538
"NV",2047,"SSP4","PIK GDP-32",56.47723
"NV",2047,"SSP5","IIASA GDP",59.63346
"NV",2047,"SSP5","OECD Env-Growth",64.765
"NV",2047,"SSP5","PIK GDP-32",55.50592
"NV",2048,"SSP1","IIASA GDP",54.8698
"NV",2048,"SSP1","OECD Env-Growth",59.4793
"NV",2048,"SSP1","PIK GDP-32",51.63093
"NV",2048,"SSP2","GCAM-USA",53.73803
"NV",2048,"SSP3","IIASA GDP",49.84264
"NV",2048,"SSP3","OECD Env-Growth",53.23101
"NV",2048,"SSP3","PIK GDP-32",47.77991
"NV",2048,"SSP4","IIASA GDP",54.57436
"NV",2048,"SSP4","OECD Env-Growth",61.09567
"NV",2048,"SSP4","PIK GDP-32",57.43625
"NV",2048,"SSP5","IIASA GDP",60.92321
"NV",2048,"SSP5","OECD Env-Growth",66.24173
"NV",2048,"SSP5","PIK GDP-32",56.61833
"NV",2049,"SSP1","IIASA GDP",55.79678
"NV",2049,"SSP1","OECD Env-Growth",60.5371
"NV",2049,"SSP1","PIK GDP-32",52.37509
"NV",2049,"SSP2","GCAM-USA",54.47747
"NV",2049,"SSP3","IIASA GDP",50.59163
"NV",2049,"SSP3","OECD Env-Growth",54.0663
"NV",2049,"SSP3","PIK GDP-32",48.29717
"NV",2049,"SSP4","IIASA GDP",55.44729
"NV",2049,"SSP4","OECD Env-Growth",62.25596
"NV",2049,"SSP4","PIK GDP-32",58.39527
"NV",2049,"SSP5","IIASA GDP",62.21297
"NV",2049,"SSP5","OECD Env-Growth",67.71846
"NV",2049,"SSP5","PIK GDP-32",57.73074
"NV",2050,"SSP1","IIASA GDP",56.72376
"NV",2050,"SSP1","OECD Env-Growth",61.59491
"NV",2050,"SSP1","PIK GDP-32",53.11925
"NV",2050,"SSP2","GCAM-USA",55.37308
"NV",2050,"SSP3","IIASA GDP",51.34061
"NV",2050,"SSP3","OECD Env-Growth",54.90158
"NV",2050,"SSP3","PIK GDP-32",48.81444
"NV",2050,"SSP4","IIASA GDP",56.32022
"NV",2050,"SSP4","OECD Env-Growth",63.41625
"NV",2050,"SSP4","PIK GDP-32",59.35429
"NV",2050,"SSP5","IIASA GDP",63.50273
"NV",2050,"SSP5","OECD Env-Growth",69.19519
"NV",2050,"SSP5","PIK GDP-32",58.84314
"NV",2051,"SSP1","IIASA GDP",57.72321
"NV",2051,"SSP1","OECD Env-Growth",62.71154
"NV",2051,"SSP1","PIK GDP-32",53.91615
"NV",2051,"SSP2","GCAM-USA",56.27178
"NV",2051,"SSP3","IIASA GDP",52.16713
"NV",2051,"SSP3","OECD Env-Growth",55.77828
"NV",2051,"SSP3","PIK GDP-32",49.36239
"NV",2051,"SSP4","IIASA GDP",57.2726
"NV",2051,"SSP4","OECD Env-Growth",64.6655
"NV",2051,"SSP4","PIK GDP-32",60.37971
"NV",2051,"SSP5","IIASA GDP",64.91182
"NV",2051,"SSP5","OECD Env-Growth",70.83119
"NV",2051,"SSP5","PIK GDP-32",60.08381
"NV",2052,"SSP1","IIASA GDP",58.72267
"NV",2052,"SSP1","OECD Env-Growth",63.82817
"NV",2052,"SSP1","PIK GDP-32",54.71304
"NV",2052,"SSP2","GCAM-USA",57.1727
"NV",2052,"SSP3","IIASA GDP",52.99364
"NV",2052,"SSP3","OECD Env-Growth",56.65498
"NV",2052,"SSP3","PIK GDP-32",49.91035
"NV",2052,"SSP4","IIASA GDP",58.22499
"NV",2052,"SSP4","OECD Env-Growth",65.91475
"NV",2052,"SSP4","PIK GDP-32",61.40512
"NV",2052,"SSP5","IIASA GDP",66.32092
"NV",2052,"SSP5","OECD Env-Growth",72.46719
"NV",2052,"SSP5","PIK GDP-32",61.32448
"NV",2053,"SSP1","IIASA GDP",59.72212
"NV",2053,"SSP1","OECD Env-Growth",64.94479
"NV",2053,"SSP1","PIK GDP-32",55.50994
"NV",2053,"SSP2","GCAM-USA",58.07602
"NV",2053,"SSP3","IIASA GDP",53.82015
"NV",2053,"SSP3","OECD Env-Growth",57.53167
"NV",2053,"SSP3","PIK GDP-32",50.45831
"NV",2053,"SSP4","IIASA GDP",59.17737
"NV",2053,"SSP4","OECD Env-Growth",67.16401
"NV",2053,"SSP4","PIK GDP-32",62.43054
"NV",2053,"SSP5","IIASA GDP",67.73001
"NV",2053,"SSP5","OECD Env-Growth",74.10318
"NV",2053,"SSP5","PIK GDP-32",62.56515
"NV",2054,"SSP1","IIASA GDP",60.72157
"NV",2054,"SSP1","OECD Env-Growth",66.06142
"NV",2054,"SSP1","PIK GDP-32",56.30684
"NV",2054,"SSP2","GCAM-USA",58.98085
"NV",2054,"SSP3","IIASA GDP",54.64666
"NV",2054,"SSP3","OECD Env-Growth",58.40837
"NV",2054,"SSP3","PIK GDP-32",51.00626
"NV",2054,"SSP4","IIASA GDP",60.12975
"NV",2054,"SSP4","OECD Env-Growth",68.41326
"NV",2054,"SSP4","PIK GDP-32",63.45596
"NV",2054,"SSP5","IIASA GDP",69.1391
"NV",2054,"SSP5","OECD Env-Growth",75.73918
"NV",2054,"SSP5","PIK GDP-32",63.80581
"NV",2055,"SSP1","IIASA GDP",61.72102
"NV",2055,"SSP1","OECD Env-Growth",67.17805
"NV",2055,"SSP1","PIK GDP-32",57.10374
"NV",2055,"SSP2","GCAM-USA",59.88738
"NV",2055,"SSP3","IIASA GDP",55.47318
"NV",2055,"SSP3","OECD Env-Growth",59.28507
"NV",2055,"SSP3","PIK GDP-32",51.55422
"NV",2055,"SSP4","IIASA GDP",61.08213
"NV",2055,"SSP4","OECD Env-Growth",69.66251
"NV",2055,"SSP4","PIK GDP-32",64.48137
"NV",2055,"SSP5","IIASA GDP",70.5482
"NV",2055,"SSP5","OECD Env-Growth",77.37518
"NV",2055,"SSP5","PIK GDP-32",65.04648
"NV",2056,"SSP1","IIASA GDP",62.73532
"NV",2056,"SSP1","OECD Env-Growth",68.30403
"NV",2056,"SSP1","PIK GDP-32",57.8967
"NV",2056,"SSP2","GCAM-USA",60.79468
"NV",2056,"SSP3","IIASA GDP",56.32524
"NV",2056,"SSP3","OECD Env-Growth",60.14214
"NV",2056,"SSP3","PIK GDP-32",52.06832
"NV",2056,"SSP4","IIASA GDP",62.05567
"NV",2056,"SSP4","OECD Env-Growth",70.95725
"NV",2056,"SSP4","PIK GDP-32",65.50265
"NV",2056,"SSP5","IIASA GDP",72.02505
"NV",2056,"SSP5","OECD Env-Growth",79.12358
"NV",2056,"SSP5","PIK GDP-32",66.39757
"NV",2057,"SSP1","IIASA GDP",63.74962
"NV",2057,"SSP1","OECD Env-Growth",69.43001
"NV",2057,"SSP1","PIK GDP-32",58.68967
"NV",2057,"SSP2","GCAM-USA",61.70295
"NV",2057,"SSP3","IIASA GDP",57.17731
"NV",2057,"SSP3","OECD Env-Growth",60.99921
"NV",2057,"SSP3","PIK GDP-32",52.58242
"NV",2057,"SSP4","IIASA GDP",63.02922
"NV",2057,"SSP4","OECD Env-Growth",72.252
"NV",2057,"SSP4","PIK GDP-32",66.52393
"NV",2057,"SSP5","IIASA GDP",73.50191
"NV",2057,"SSP5","OECD Env-Growth",80.87199
"NV",2057,"SSP5","PIK GDP-32",67.74865
"NV",2058,"SSP1","IIASA GDP",64.76391
"NV",2058,"SSP1","OECD Env-Growth",70.55599
"NV",2058,"SSP1","PIK GDP-32",59.48264
"NV",2058,"SSP2","GCAM-USA",62.61122
"NV",2058,"SSP3","IIASA GDP",58.02938
"NV",2058,"SSP3","OECD Env-Growth",61.85628
"NV",2058,"SSP3","PIK GDP-32",53.09651
"NV",2058,"SSP4","IIASA GDP",64.00276
"NV",2058,"SSP4","OECD Env-Growth",73.54674
"NV",2058,"SSP4","PIK GDP-32",67.54521
"NV",2058,"SSP5","IIASA GDP",74.97876
"NV",2058,"SSP5","OECD Env-Growth",82.6204
"NV",2058,"SSP5","PIK GDP-32",69.09974
"NV",2059,"SSP1","IIASA GDP",65.77821
"NV",2059,"SSP1","OECD Env-Growth",71.68197
"NV",2059,"SSP1","PIK GDP-32",60.27561
"NV",2059,"SSP2","GCAM-USA",63.51971
"NV",2059,"SSP3","IIASA GDP",58.88145
"NV",2059,"SSP3","OECD Env-Growth",62.71335
"NV",2059,"SSP3","PIK GDP-32",53.61061
"NV",2059,"SSP4","IIASA GDP",64.97631
"NV",2059,"SSP4","OECD Env-Growth",74.84148
"NV",2059,"SSP4","PIK GDP-32",68.56649
"NV",2059,"SSP5","IIASA GDP",76.45562
"NV",2059,"SSP5","OECD Env-Growth",84.3688
"NV",2059,"SSP5","PIK GDP-32",70.45083
"NV",2060,"SSP1","IIASA GDP",66.79251
"NV",2060,"SSP1","OECD Env-Growth",72.80795
"NV",2060,"SSP1","PIK GDP-32",61.06857
"NV",2060,"SSP2","GCAM-USA",64.4274
"NV",2060,"SSP3","IIASA GDP",59.73352
"NV",2060,"SSP3","OECD Env-Growth",63.57042
"NV",2060,"SSP3","PIK GDP-32",54.12471
"NV",2060,"SSP4","IIASA GDP",65.94985
"NV",2060,"SSP4","OECD Env-Growth",76.13623
"NV",2060,"SSP4","PIK GDP-32",69.58777
"NV",2060,"SSP5","IIASA GDP",77.93247
"NV",2060,"SSP5","OECD Env-Growth",86.11721
"NV",2060,"SSP5","PIK GDP-32",71.80191
"NV",2061,"SSP1","IIASA GDP",67.80784
"NV",2061,"SSP1","OECD Env-Growth",73.93816
"NV",2061,"SSP1","PIK GDP-32",61.84358
"NV",2061,"SSP2","GCAM-USA",65.33454
"NV",2061,"SSP3","IIASA GDP",60.59369
"NV",2061,"SSP3","OECD Env-Growth",64.38102
"NV",2061,"SSP3","PIK GDP-32",54.58602
"NV",2061,"SSP4","IIASA GDP",66.925
"NV",2061,"SSP4","OECD Env-Growth",77.46082
"NV",2061,"SSP4","PIK GDP-32",70.57922
"NV",2061,"SSP5","IIASA GDP",79.48081
"NV",2061,"SSP5","OECD Env-Growth",87.9941
"NV",2061,"SSP5","PIK GDP-32",73.27985
"NV",2062,"SSP1","IIASA GDP",68.82318
"NV",2062,"SSP1","OECD Env-Growth",75.06838
"NV",2062,"SSP1","PIK GDP-32",62.6186
"NV",2062,"SSP2","GCAM-USA",66.24008
"NV",2062,"SSP3","IIASA GDP",61.45385
"NV",2062,"SSP3","OECD Env-Growth",65.19161
"NV",2062,"SSP3","PIK GDP-32",55.04733
"NV",2062,"SSP4","IIASA GDP",67.90014
"NV",2062,"SSP4","OECD Env-Growth",78.78541
"NV",2062,"SSP4","PIK GDP-32",71.57067
"NV",2062,"SSP5","IIASA GDP",81.02915
"NV",2062,"SSP5","OECD Env-Growth",89.87098
"NV",2062,"SSP5","PIK GDP-32",74.75778
"NV",2063,"SSP1","IIASA GDP",69.83852
"NV",2063,"SSP1","OECD Env-Growth",76.19859
"NV",2063,"SSP1","PIK GDP-32",63.39361
"NV",2063,"SSP2","GCAM-USA",67.14425
"NV",2063,"SSP3","IIASA GDP",62.31402
"NV",2063,"SSP3","OECD Env-Growth",66.00221
"NV",2063,"SSP3","PIK GDP-32",55.50863
"NV",2063,"SSP4","IIASA GDP",68.87529
"NV",2063,"SSP4","OECD Env-Growth",80.11001
"NV",2063,"SSP4","PIK GDP-32",72.56213
"NV",2063,"SSP5","IIASA GDP",82.57749
"NV",2063,"SSP5","OECD Env-Growth",91.74787
"NV",2063,"SSP5","PIK GDP-32",76.23571
"NV",2064,"SSP1","IIASA GDP",70.85386
"NV",2064,"SSP1","OECD Env-Growth",77.3288
"NV",2064,"SSP1","PIK GDP-32",64.16862
"NV",2064,"SSP2","GCAM-USA",68.046
"NV",2064,"SSP3","IIASA GDP",63.17419
"NV",2064,"SSP3","OECD Env-Growth",66.81281
"NV",2064,"SSP3","PIK GDP-32",55.96994
"NV",2064,"SSP4","IIASA GDP",69.85044
"NV",2064,"SSP4","OECD Env-Growth",81.4346
"NV",2064,"SSP4","PIK GDP-32",73.55358
"NV",2064,"SSP5","IIASA GDP",84.12583
"NV",2064,"SSP5","OECD Env-Growth",93.62475
"NV",2064,"SSP5","PIK GDP-32",77.71365
"NV",2065,"SSP1","IIASA GDP",71.8692
"NV",2065,"SSP1","OECD Env-Growth",78.45901
"NV",2065,"SSP1","PIK GDP-32",64.94363
"NV",2065,"SSP2","GCAM-USA",68.94557
"NV",2065,"SSP3","IIASA GDP",64.03435
"NV",2065,"SSP3","OECD Env-Growth",67.62341
"NV",2065,"SSP3","PIK GDP-32",56.43125
"NV",2065,"SSP4","IIASA GDP",70.82558
"NV",2065,"SSP4","OECD Env-Growth",82.75919
"NV",2065,"SSP4","PIK GDP-32",74.54503
"NV",2065,"SSP5","IIASA GDP",85.67417
"NV",2065,"SSP5","OECD Env-Growth",95.50164
"NV",2065,"SSP5","PIK GDP-32",79.19158
"NV",2066,"SSP1","IIASA GDP",72.8757
"NV",2066,"SSP1","OECD Env-Growth",79.5773
"NV",2066,"SSP1","PIK GDP-32",65.68223
"NV",2066,"SSP2","GCAM-USA",69.84186
"NV",2066,"SSP3","IIASA GDP",64.89646
"NV",2066,"SSP3","OECD Env-Growth",68.34759
"NV",2066,"SSP3","PIK GDP-32",56.80721
"NV",2066,"SSP4","IIASA GDP",71.79143
"NV",2066,"SSP4","OECD Env-Growth",84.08767
"NV",2066,"SSP4","PIK GDP-32",75.48654
"NV",2066,"SSP5","IIASA GDP",87.27339
"NV",2066,"SSP5","OECD Env-Growth",97.53098
"NV",2066,"SSP5","PIK GDP-32",80.81387
"NV",2067,"SSP1","IIASA GDP",73.88219
"NV",2067,"SSP1","OECD Env-Growth",80.69558
"NV",2067,"SSP1","PIK GDP-32",66.42082
"NV",2067,"SSP2","GCAM-USA",70.73514
"NV",2067,"SSP3","IIASA GDP",65.75857
"NV",2067,"SSP3","OECD Env-Growth",69.07177
"NV",2067,"SSP3","PIK GDP-32",57.18316
"NV",2067,"SSP4","IIASA GDP",72.75728
"NV",2067,"SSP4","OECD Env-Growth",85.41614
"NV",2067,"SSP4","PIK GDP-32",76.42806
"NV",2067,"SSP5","IIASA GDP",88.8726
"NV",2067,"SSP5","OECD Env-Growth",99.56033
"NV",2067,"SSP5","PIK GDP-32",82.43617
"NV",2068,"SSP1","IIASA GDP",74.88869
"NV",2068,"SSP1","OECD Env-Growth",81.81386
"NV",2068,"SSP1","PIK GDP-32",67.15942
"NV",2068,"SSP2","GCAM-USA",71.62428
"NV",2068,"SSP3","IIASA GDP",66.62069
"NV",2068,"SSP3","OECD Env-Growth",69.79595
"NV",2068,"SSP3","PIK GDP-32",57.55911
"NV",2068,"SSP4","IIASA GDP",73.72312
"NV",2068,"SSP4","OECD Env-Growth",86.74462
"NV",2068,"SSP4","PIK GDP-32",77.36957
"NV",2068,"SSP5","IIASA GDP",90.47181
"NV",2068,"SSP5","OECD Env-Growth",101.5897
"NV",2068,"SSP5","PIK GDP-32",84.05847
"NV",2069,"SSP1","IIASA GDP",75.89519
"NV",2069,"SSP1","OECD Env-Growth",82.93215
"NV",2069,"SSP1","PIK GDP-32",67.89802
"NV",2069,"SSP2","GCAM-USA",72.50956
"NV",2069,"SSP3","IIASA GDP",67.4828
"NV",2069,"SSP3","OECD Env-Growth",70.52014
"NV",2069,"SSP3","PIK GDP-32",57.93507
"NV",2069,"SSP4","IIASA GDP",74.68897
"NV",2069,"SSP4","OECD Env-Growth",88.07309
"NV",2069,"SSP4","PIK GDP-32",78.31108
"NV",2069,"SSP5","IIASA GDP",92.07103
"NV",2069,"SSP5","OECD Env-Growth",103.619
"NV",2069,"SSP5","PIK GDP-32",85.68076
"NV",2070,"SSP1","IIASA GDP",76.90169
"NV",2070,"SSP1","OECD Env-Growth",84.05043
"NV",2070,"SSP1","PIK GDP-32",68.63662
"NV",2070,"SSP2","GCAM-USA",73.38982
"NV",2070,"SSP3","IIASA GDP",68.34491
"NV",2070,"SSP3","OECD Env-Growth",71.24432
"NV",2070,"SSP3","PIK GDP-32",58.31102
"NV",2070,"SSP4","IIASA GDP",75.65481
"NV",2070,"SSP4","OECD Env-Growth",89.40156
"NV",2070,"SSP4","PIK GDP-32",79.25259
"NV",2070,"SSP5","IIASA GDP",93.67024
"NV",2070,"SSP5","OECD Env-Growth",105.6484
"NV",2070,"SSP5","PIK GDP-32",87.30306
"NV",2071,"SSP1","IIASA GDP",77.89503
"NV",2071,"SSP1","OECD Env-Growth",85.14403
"NV",2071,"SSP1","PIK GDP-32",69.33878
"NV",2071,"SSP2","GCAM-USA",74.26536
"NV",2071,"SSP3","IIASA GDP",69.19381
"NV",2071,"SSP3","OECD Env-Growth",71.87117
"NV",2071,"SSP3","PIK GDP-32",58.59447
"NV",2071,"SSP4","IIASA GDP",76.59755
"NV",2071,"SSP4","OECD Env-Growth",90.72127
"NV",2071,"SSP4","PIK GDP-32",80.12477
"NV",2071,"SSP5","IIASA GDP",95.29715
"NV",2071,"SSP5","OECD Env-Growth",107.8235
"NV",2071,"SSP5","PIK GDP-32",89.0937
"NV",2072,"SSP1","IIASA GDP",78.88838
"NV",2072,"SSP1","OECD Env-Growth",86.23763
"NV",2072,"SSP1","PIK GDP-32",70.04095
"NV",2072,"SSP2","GCAM-USA",75.13501
"NV",2072,"SSP3","IIASA GDP",70.04272
"NV",2072,"SSP3","OECD Env-Growth",72.49802
"NV",2072,"SSP3","PIK GDP-32",58.87791
"NV",2072,"SSP4","IIASA GDP",77.54029
"NV",2072,"SSP4","OECD Env-Growth",92.04098
"NV",2072,"SSP4","PIK GDP-32",80.99694
"NV",2072,"SSP5","IIASA GDP",96.92406
"NV",2072,"SSP5","OECD Env-Growth",109.9986
"NV",2072,"SSP5","PIK GDP-32",90.88433
"NV",2073,"SSP1","IIASA GDP",79.88172
"NV",2073,"SSP1","OECD Env-Growth",87.33123
"NV",2073,"SSP1","PIK GDP-32",70.74311
"NV",2073,"SSP2","GCAM-USA",75.99906
"NV",2073,"SSP3","IIASA GDP",70.89162
"NV",2073,"SSP3","OECD Env-Growth",73.12487
"NV",2073,"SSP3","PIK GDP-32",59.16135
"NV",2073,"SSP4","IIASA GDP",78.48303
"NV",2073,"SSP4","OECD Env-Growth",93.36069
"NV",2073,"SSP4","PIK GDP-32",81.86912
"NV",2073,"SSP5","IIASA GDP",98.55096
"NV",2073,"SSP5","OECD Env-Growth",112.1738
"NV",2073,"SSP5","PIK GDP-32",92.67497
"NV",2074,"SSP1","IIASA GDP",80.87506
"NV",2074,"SSP1","OECD Env-Growth",88.42483
"NV",2074,"SSP1","PIK GDP-32",71.44528
"NV",2074,"SSP2","GCAM-USA",76.85633
"NV",2074,"SSP3","IIASA GDP",71.74052
"NV",2074,"SSP3","OECD Env-Growth",73.75172
"NV",2074,"SSP3","PIK GDP-32",59.44479
"NV",2074,"SSP4","IIASA GDP",79.42577
"NV",2074,"SSP4","OECD Env-Growth",94.6804
"NV",2074,"SSP4","PIK GDP-32",82.7413
"NV",2074,"SSP5","IIASA GDP",100.1779
"NV",2074,"SSP5","OECD Env-Growth",114.3489
"NV",2074,"SSP5","PIK GDP-32",94.46561
"NV",2075,"SSP1","IIASA GDP",81.86841
"NV",2075,"SSP1","OECD Env-Growth",89.51843
"NV",2075,"SSP1","PIK GDP-32",72.14744
"NV",2075,"SSP2","GCAM-USA",77.70713
"NV",2075,"SSP3","IIASA GDP",72.58943
"NV",2075,"SSP3","OECD Env-Growth",74.37857
"NV",2075,"SSP3","PIK GDP-32",59.72823
"NV",2075,"SSP4","IIASA GDP",80.36851
"NV",2075,"SSP4","OECD Env-Growth",96.00011
"NV",2075,"SSP4","PIK GDP-32",83.61348
"NV",2075,"SSP5","IIASA GDP",101.8048
"NV",2075,"SSP5","OECD Env-Growth",116.524
"NV",2075,"SSP5","PIK GDP-32",96.25625
"NV",2076,"SSP1","IIASA GDP",82.86091
"NV",2076,"SSP1","OECD Env-Growth",90.60395
"NV",2076,"SSP1","PIK GDP-32",72.83193
"NV",2076,"SSP2","GCAM-USA",78.55026
"NV",2076,"SSP3","IIASA GDP",73.4139
"NV",2076,"SSP3","OECD Env-Growth",74.93115
"NV",2076,"SSP3","PIK GDP-32",59.98066
"NV",2076,"SSP4","IIASA GDP",81.27792
"NV",2076,"SSP4","OECD Env-Growth",97.33075
"NV",2076,"SSP4","PIK GDP-32",84.47153
"NV",2076,"SSP5","IIASA GDP",103.4573
"NV",2076,"SSP5","OECD Env-Growth",118.8044
"NV",2076,"SSP5","PIK GDP-32",98.11257
"NV",2077,"SSP1","IIASA GDP",83.85341
"NV",2077,"SSP1","OECD Env-Growth",91.68947
"NV",2077,"SSP1","PIK GDP-32",73.51642
"NV",2077,"SSP2","GCAM-USA",79.38603
"NV",2077,"SSP3","IIASA GDP",74.23838
"NV",2077,"SSP3","OECD Env-Growth",75.48373
"NV",2077,"SSP3","PIK GDP-32",60.23308
"NV",2077,"SSP4","IIASA GDP",82.18734
"NV",2077,"SSP4","OECD Env-Growth",98.66139
"NV",2077,"SSP4","PIK GDP-32",85.32959
"NV",2077,"SSP5","IIASA GDP",105.1097
"NV",2077,"SSP5","OECD Env-Growth",121.0848
"NV",2077,"SSP5","PIK GDP-32",99.9689
"NV",2078,"SSP1","IIASA GDP",84.84591
"NV",2078,"SSP1","OECD Env-Growth",92.77499
"NV",2078,"SSP1","PIK GDP-32",74.20091
"NV",2078,"SSP2","GCAM-USA",80.21323
"NV",2078,"SSP3","IIASA GDP",75.06285
"NV",2078,"SSP3","OECD Env-Growth",76.03631
"NV",2078,"SSP3","PIK GDP-32",60.4855
"NV",2078,"SSP4","IIASA GDP",83.09675
"NV",2078,"SSP4","OECD Env-Growth",99.99203
"NV",2078,"SSP4","PIK GDP-32",86.18764
"NV",2078,"SSP5","IIASA GDP",106.7622
"NV",2078,"SSP5","OECD Env-Growth",123.3652
"NV",2078,"SSP5","PIK GDP-32",101.8252
